Date,Open,High,Low,Close,Volume
1962-01-02 00:00:00-05:00,0.0,0.06633463676089127,0.06568888301034245,0.0660579577088356,633830
1962-01-03 00:00:00-05:00,0.0,0.0660579033063218,0.06273657732597933,0.06329010426998138,6564672
1962-01-04 00:00:00-05:00,0.0,0.06384361245772964,0.06236748958813104,0.06264433264732361,1199750
1962-01-05 00:00:00-05:00,0.0,0.06236751965696513,0.0601532471475927,0.06052232161164284,520646
1962-01-08 00:00:00-05:00,0.0,0.061075848876938045,0.06033786918169526,0.06070677936077118,1380845
1962-01-09 00:00:00-05:00,0.0,0.061721773321171264,0.06089139800673363,0.060983624309301376,1177114
1962-01-10 00:00:00-05:00,0.0,0.06236761744092405,0.06116816587609503,0.06199854239821434,882835
1962-01-11 00:00:00-05:00,0.0,0.06236747868740959,0.06144487778116846,0.06218302622437477,588557
1962-01-12 00:00:00-05:00,0.0,0.06273668750434228,0.06199854239821434,0.06199854239821434,407462
1962-01-15 00:00:00-05:00,0.0,0.06236757024581607,0.06126051525133344,0.0614449679851532,792288
1962-01-16 00:00:00-05:00,0.0,0.061075848876938045,0.06052232676087527,0.06070677936077118,384826
1962-01-17 00:00:00-05:00,0.0,0.06089143563522678,0.05923068895936012,0.05923068895936012,498010
1962-01-18 00:00:00-05:00,0.0,0.06033788248896599,0.058861594140141076,0.06033788248896599,1177114
1962-01-19 00:00:00-05:00,0.0,0.06181404274857476,0.060522370703778035,0.0614449679851532,633830
1962-01-22 00:00:00-05:00,0.0,0.06162938454586995,0.0605223351804529,0.06089140474796295,837562
1962-01-23 00:00:00-05:00,0.0,0.06070677419584555,0.0601532471475927,0.06052232161164284,928109
1962-01-24 00:00:00-05:00,0.0,0.06107585061186913,0.059784179468213024,0.060983624309301376,996019
1962-01-25 00:00:00-05:00,0.0,0.06098362257699008,0.06052232676087527,0.06070677936077118,611194
1962-01-26 00:00:00-05:00,0.0,0.060522365880505594,0.05923068895936012,0.05923068895936012,928109
1962-01-29 00:00:00-05:00,0.0,0.06070677419584555,0.05950749380723851,0.06052232161164284,747014
1962-01-30 00:00:00-05:00,0.0,0.06098363169975116,0.06043010950088502,0.06043010950088501,882835
1962-01-31 00:00:00-05:00,0.0,0.06126046180725098,0.06033786035147247,0.06126046180725098,814925
1962-02-01 00:00:00-05:00,0.0,0.06162937358021736,0.06107584650635496,0.06162937358021736,498010
1962-02-02 00:00:00-05:00,0.0,0.06162937358021736,0.061260468394744125,0.06162937358021736,430099
1962-02-05 00:00:00-05:00,0.0,0.06181404274857476,0.06107589322173164,0.0614449679851532,928109
1962-02-06 00:00:00-05:00,0.0,0.06218302622437477,0.06153710401268587,0.06218302622437477,1448755
1962-02-07 00:00:00-05:00,0.0,0.06227529048919678,0.06172176346650398,0.06227529048919678,588557
1962-02-08 00:00:00-05:00,0.0,0.062367516777039424,0.06172176346650398,0.06227529048919678,475373
1962-02-09 00:00:00-05:00,0.0,0.06282883137464523,0.06199846092304726,0.06282883137464523,679104
1962-02-12 00:00:00-05:00,0.0,0.06273661457740001,0.06236754494299951,0.06255199760198593,135821
1962-02-13 00:00:00-05:00,0.0,0.06329010426998138,0.06236750791072307,0.06329010426998138,1222387
1962-02-14 00:00:00-05:00,0.0,0.06384363770484924,0.06310565813635508,0.06384363770484924,1041293
1962-02-15 00:00:00-05:00,0.0,0.06458180397748947,0.06375142860542325,0.06458180397748947,928109
1962-02-16 00:00:00-05:00,0.0,0.0644895982810876,0.06393590165895038,0.06412052363157272,769651
1962-02-19 00:00:00-05:00,0.0,0.06448956028486545,0.06384363770484924,0.06384363770484924,1471392
1962-02-20 00:00:00-05:00,0.0,0.06550442427396774,0.06365922522654156,0.06550442427396774,1607213
1962-02-21 00:00:00-05:00,0.0,0.06624233118697909,0.06568880444911174,0.06596565246582031,950746
1962-02-23 00:00:00-05:00,0.0,0.06661144897807462,0.06568884738014494,0.06624237447977066,1154477
1962-02-26 00:00:00-05:00,0.0,0.06661148032997484,0.0655966519537369,0.06568887829780579,2037312
1962-02-27 00:00:00-05:00,0.0,0.06531975021139913,0.06485844960770196,0.06513529270887375,837562
1962-02-28 00:00:00-05:00,0.0,0.06587347388267517,0.06504309852735063,0.06587347388267517,452736
1962-03-01 00:00:00-05:00,0.0,0.06624235511510046,0.06578105445098793,0.06615012884140015,611194
1962-03-02 00:00:00-05:00,0.0,0.06624237911111074,0.06550439935856735,0.06587347388267517,905472
1962-03-05 00:00:00-05:00,0.0,0.06596570018978407,0.06476625528963617,0.06587347388267517,905472
1962-03-06 00:00:00-05:00,0.0,0.06691133427944002,0.06617003218769611,0.06672605127096176,1109203
1962-03-07 00:00:00-05:00,0.0,0.06718948483467102,0.06654065364870598,0.06718948483467102,1041293
1962-03-08 00:00:00-05:00,0.0,0.06783810460439633,0.06709663723608052,0.06765282154083252,294278
